CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_ID_PUBLISH,FLAG_PHONE,CNT_FAM_MEMBERS,HOUR_APPR_PROCESS_START,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,NONLIVINGAREA_AVG,FLOORSMAX_MODE,FLOORSMIN_MODE,FLOORSMAX_MEDI,OBS_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_3,AMT_REQ_CREDIT_BUREAU_YEAR,NAME_INCOME_TYPE_Working,NAME_EDUCATION_TYPE_Secondary / secondary special,NAME_FAMILY_STATUS_Married,EMERGENCYSTATE_MODE_No,DAYS_EMPLOYED_PERC,ANNUITY_INCOME_PERC,PAYMENT_RATE,BURO_DAYS_CREDIT_MIN,BURO_DAYS_CREDIT_ENDDATE_MAX,BURO_AMT_CREDIT_SUM_SUM,BURO_AMT_CREDIT_SUM_DEBT_SUM,BURO_CREDIT_ACTIVE_Closed_MEAN,BURO_CREDIT_TYPE_Consumer credit_MEAN,BURO_CREDIT_TYPE_Credit card_MEAN,ACTIVE_DAYS_CREDIT_MAX,ACTIVE_DAYS_CREDIT_MEAN,ACTIVE_DAYS_CREDIT_ENDDATE_MIN,ACTIVE_DAYS_CREDIT_ENDDATE_MAX,ACTIVE_DAYS_CREDIT_ENDDATE_MEAN,ACTIVE_MONTHS_BALANCE_SIZE_SUM,CLOSED_DAYS_CREDIT_MAX,CLOSED_AMT_CREDIT_SUM_SUM,CLOSED_AMT_ANNUITY_MAX,PREV_APP_CREDIT_PERC_MIN,PREV_APP_CREDIT_PERC_MAX,PREV_APP_CREDIT_PERC_VAR,PREV_HOUR_APPR_PROCESS_START_MAX,PREV_RATE_DOWN_PAYMENT_MAX,PREV_CNT_PAYMENT_MEAN,PREV_WEEKDAY_APPR_PROCESS_START_TUESDAY_MEAN,PREV_NAME_CONTRACT_STATUS_Approved_MEAN,PREV_NAME_TYPE_SUITE_Unaccompanied_MEAN,PREV_NAME_CLIENT_TYPE_New_MEAN,PREV_NAME_GOODS_CATEGORY_XNA_MEAN,PREV_NAME_PRODUCT_TYPE_XNA_MEAN,PREV_CHANNEL_TYPE_Country-wide_MEAN,PREV_NAME_YIELD_GROUP_high_MEAN,PREV_NAME_YIELD_GROUP_low_normal_MEAN,PREV_NAME_YIELD_GROUP_middle_MEAN,APPROVED_AMT_ANNUITY_MEAN,APPROVED_APP_CREDIT_PERC_MAX,APPROVED_AMT_DOWN_PAYMENT_MAX,APPROVED_HOUR_APPR_PROCESS_START_MIN,APPROVED_HOUR_APPR_PROCESS_START_MAX,APPROVED_RATE_DOWN_PAYMENT_MIN,APPROVED_DAYS_DECISION_MIN,APPROVED_CNT_PAYMENT_MEAN,REFUSED_CNT_PAYMENT_SUM,POS_MONTHS_BALANCE_MAX,POS_MONTHS_BALANCE_SIZE,INSTAL_NUM_INSTALMENT_VERSION_NUNIQUE,INSTAL_DPD_MAX,INSTAL_DPD_SUM,INSTAL_DBD_SUM,INSTAL_PAYMENT_PERC_VAR,INSTAL_PAYMENT_DIFF_MAX,INSTAL_AMT_PAYMENT_MIN,INSTAL_AMT_PAYMENT_MEAN,INSTAL_AMT_PAYMENT_SUM,INSTAL_DAYS_ENTRY_PAYMENT_MEAN,CC_AMT_DRAWINGS_ATM_CURRENT_SUM,CC_CNT_DRAWINGS_ATM_CURRENT_MAX,CC_CNT_DRAWINGS_ATM_CURRENT_SUM,CC_CNT_INSTALMENT_MATURE_CUM_MIN
0,1,0,0.0,225000.0,1125000.0,33025.5,1125000.0,0.025164,-16604.0,-2300.0,-35.0,0.0,2.0,9.0,0.5059979305057544,0.6822205187033891,0.5352762504724826,0.0,0.1667,0.2083,0.1667,3.0,3.0,-1181.0,0.0,1.0,1.0,1.0,1.0,1.0,0.1385208383522043,0.14678,0.029356,-1827.0,641.0,829531.3725,120051.0,0.625,0.75,0.1666666666666666,-232.0,-518.0,271.0,889.0,584.0,0.0,-694.0,360000.0,4611.51,0.968054211035818,1.0264290104486786,0.0841233992250515,9.0,0.3560070349930255,25.33333333333333,0.5,0.75,0.75,0.25,0.75,0.5,0.0,0.25,0.25,0.25,9257.685,1.0232990503919828,22050.0,8.0,9.0,0.0,-1566.0,25.33333333333333,18.0,-1.0,57.0,2.0,3.0,5.0,216.0,0.0136178630172116,11385.18,1772.82,11108.622857142856,622082.88,-816.0178571428571,45000.0,3.0,2.0,0.0
0,0,1,0.0,144000.0,970380.0,34380.0,810000.0,0.028663,-14030.0,-3650.0,-4135.0,1.0,2.0,9.0,0.5059979305057544,0.4923816207164374,0.1276987943727713,0.001,0.1667,0.2083,0.1667,0.0,0.0,-1561.0,1.0,2.0,1.0,1.0,1.0,0.0,0.2601568068424804,0.23875,0.0354294194027082,-1903.0,1599.0,1857001.5,1102713.255,0.4444444444444444,0.4444444444444444,0.5555555555555556,-227.0,-742.4,-456.0,1599.0,786.25,0.0,-1082.0,869490.0,5125.5,0.7893802049757266,1.0,0.0083471738789288,18.0,0.0,8.0,0.0,0.375,0.125,0.125,0.875,0.5,0.25,0.25,0.125,0.0,24720.63,1.0,0.0,11.0,14.0,0.0,-764.0,13.333333333333334,0.0,-3.0,21.0,4.0,4.0,14.0,308.0,0.0,0.0,89.1,11305.755,1202594.625,-404.0,45000.0,3.0,2.0,0.0
1,0,0,0.0,112500.0,343800.0,16852.5,225000.0,0.0196889999999999,-12965.0,-349.0,-810.0,1.0,2.0,8.0,0.4715857085490448,0.7297346776238408,0.475849908720221,0.001,0.1667,0.2083,0.1667,1.0,1.0,-650.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0269186270728885,0.1498,0.0490183246073298,-2850.0,641.0,2608860.6,1116927.0,0.6363636363636364,0.7272727272727273,0.2727272727272727,-223.0,-828.0,-401.0,889.0,584.0,0.0,-352.0,1396281.6,4611.51,0.7853586092425963,0.8603137277393823,0.0028091348944336,13.0,0.0,24.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,9845.5725,0.8603137277393823,0.0,11.0,13.0,0.0,-716.0,24.0,0.0,-1.0,34.0,2.0,6.0,6.0,257.0,0.0325550587972169,13055.13,372.735,12766.225344827586,370220.535,-720.0689655172414,45000.0,3.0,2.0,0.0
1,0,0,0.0,216000.0,922500.0,29097.0,922500.0,0.028663,-20968.0,-3423.0,-4157.0,0.0,1.0,10.0,0.506002349625081,0.4282554182734057,0.4311917977993083,0.0365,0.0833,0.125,0.125,0.0,0.0,0.0,1.0,7.0,1.0,1.0,0.0,1.0,0.1632487600152613,0.1347083333333333,0.0315414634146341,-1819.0,1045.0,1905231.87,12470.805,0.7857142857142857,1.0,0.0,-40.0,-129.66666666666666,28.0,263.0,175.0,0.0,-395.0,1780827.03,4611.51,0.8256410256410256,1.2501102779003088,0.0185615353386067,17.0,0.2178950407390776,16.857142857142858,0.0,0.6363636363636364,0.1818181818181818,0.0,0.6363636363636364,0.7272727272727273,0.1818181818181818,0.0,0.1818181818181818,0.2727272727272727,10710.205714285714,1.2501102779003088,5103.0,9.0,17.0,0.0,-2788.0,16.857142857142858,18.0,-2.0,42.0,3.0,0.0,0.0,662.0,0.0,0.0,176.715,8721.861136363636,959404.725,-1695.8272727272729,65250.0,5.0,5.0,0.0
1,1,0,1.0,211500.0,666675.0,48510.0,603000.0,0.031329,-10415.0,-745.0,-1390.0,0.0,3.0,11.0,0.5059979305057544,0.3507410154118403,0.2091546988410069,0.001,0.1667,0.2083,0.1667,0.0,0.0,-22.0,1.0,0.0,0.0,0.0,1.0,0.0,0.071531445031205,0.2293617021276595,0.0727640904488693,-746.0,641.0,2538769.5,1083037.5,0.0,0.6666666666666666,0.3333333333333333,-266.0,-460.3333333333333,318.0,889.0,584.0,0.0,-694.0,360000.0,4611.51,0.7987192800276912,1.0,0.0202569641162854,12.0,0.0,6.0,0.0,1.0,0.0,1.0,0.5,0.5,1.0,0.0,0.0,0.5,8087.67,1.0,0.0,12.0,12.0,0.0,-313.0,6.0,18.0,-1.0,10.0,2.0,4.0,9.0,101.0,8.88953491661859e-06,203.39999999999964,883.35,7011.806250000001,168283.35,-161.16666666666666,0.0,0.0,0.0,0.0
0,0,0,0.0,157500.0,298512.0,31473.0,270000.0,0.0060079999999999,-17189.0,-1130.0,-528.0,0.0,2.0,11.0,0.5059979305057544,0.4835906911549514,0.5352762504724826,0.001,0.1667,0.2083,0.1667,2.0,2.0,-1169.0,1.0,1.0,1.0,1.0,1.0,0.0,0.065739717261039,0.1998285714285714,0.0488771466314399,-1827.0,641.0,829531.3725,120051.0,0.625,0.75,0.1666666666666666,-232.0,-518.0,271.0,889.0,584.0,0.0,-694.0,360000.0,4611.51,0.9380863039399624,1.0,0.0008943616506748,13.0,0.0,8.0,0.0,0.6,0.4,0.2,0.8,0.4,0.2,0.4,0.2,0.0,10974.358928571428,0.9717795226618984,0.0,10.0,13.0,0.0,-1169.0,10.666666666666666,0.0,-2.0,28.0,2.0,0.0,0.0,554.0,0.0,0.0,4732.875,11305.755,1418436.63,-657.5384615384615,45000.0,3.0,2.0,0.0
1,0,1,0.0,270000.0,1035072.0,28593.0,864000.0,0.019101,-16691.0,-1298.0,-239.0,0.0,1.0,15.0,0.5059979305057544,0.5410585425983052,0.5460231970049609,0.001,0.1667,0.2083,0.1667,1.0,1.0,-2542.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0777664609669882,0.1059,0.0276241652754591,-2542.0,641.0,1917333.18,460503.0,0.7272727272727273,0.8181818181818182,0.1818181818181818,-203.0,-403.0,69.0,889.0,584.0,0.0,-479.0,1393177.68,4611.51,0.8311653769750568,1.0264290104486786,0.0527221365113928,19.0,0.3498150671598207,21.428571428571427,0.0,0.5714285714285714,0.1428571428571428,0.0,0.7142857142857143,0.4285714285714285,0.2857142857142857,0.1428571428571428,0.2857142857142857,0.4285714285714285,10702.8,1.0232990503919828,13500.0,9.0,19.0,0.101444259785633,-2667.0,17.0,82.0,-2.0,33.0,3.0,0.0,0.0,228.0,0.0,0.0,3799.755,12298.779545454545,405859.725,-1657.030303030303,45000.0,3.0,2.0,0.0
1,0,0,0.0,45000.0,187659.0,15174.0,162000.0,0.031329,-21614.0,-1525.0,-4166.0,0.0,1.0,9.0,0.5059979305057544,0.4934638487523909,0.5352762504724826,0.001,0.1667,0.2083,0.1667,1.0,1.0,-1129.0,1.0,1.0,0.0,1.0,0.0,0.0,0.1124933475252794,0.3372,0.0808594312023404,-1827.0,641.0,829531.3725,120051.0,0.625,0.75,0.1666666666666666,-232.0,-518.0,271.0,889.0,584.0,0.0,-694.0,360000.0,4611.51,0.9099181073703366,0.9380863039399624,0.0068980835601896,10.0,0.0,15.0,0.25,0.75,0.25,0.25,0.75,0.25,0.0,0.25,0.25,0.25,9385.38,0.9380863039399624,0.0,8.0,10.0,0.0,-1432.0,20.0,0.0,-3.0,62.0,2.0,0.0,0.0,505.0,0.0121251090166514,10930.005,1255.365,9560.092164179105,640526.175,-697.9402985074627,45000.0,3.0,2.0,0.0
1,0,0,0.0,189000.0,954207.0,28030.5,796500.0,0.0096569999999999,-16477.0,-1023.0,-25.0,0.0,2.0,10.0,0.5059979305057544,0.619192895814911,0.7076993447402619,0.012,0.1667,0.2083,0.1667,0.0,0.0,-597.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0620865448807428,0.1483095238095238,0.0293757014987314,-1283.0,292.0,639000.0,135498.915,0.5,1.0,0.0,-803.0,-803.0,292.0,292.0,292.0,0.0,-1283.0,270000.0,4611.51,1.0369740850293585,1.0369740850293585,0.0068980835601896,10.0,0.1023309818181818,10.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0666666666666666,0.0,22652.82,1.0369740850293585,21141.0,10.0,10.0,0.1023309818181818,-597.0,10.0,18.0,-9.0,11.0,1.0,0.0,0.0,151.0,0.0,0.0,1667.385,22650.894,226508.94,-446.1,45000.0,3.0,2.0,0.0
0,1,1,0.0,157500.0,781920.0,25101.0,675000.0,0.02461,-21874.0,-1525.0,-4512.0,1.0,2.0,14.0,0.5059979305057544,0.5883606781825047,0.4650692149562261,0.0297,0.3333,0.2083,0.3333,1.0,1.0,-2083.0,0.0,0.0,0.0,1.0,1.0,1.0,0.1124933475252794,0.1593714285714285,0.0321017495395948,-2386.0,1655.0,3954715.56,120051.0,0.3333333333333333,0.5833333333333334,0.4166666666666667,-39.0,-707.125,62.0,1655.0,792.7142857142857,0.0,-456.0,842919.525,4611.51,0.8347245409015025,1.0589304650810485,0.0251341482186021,18.0,0.1044190708620238,12.0,0.0,0.2,0.2,0.2,0.8,0.8,0.2,0.2,0.2,0.0,6056.73,1.0589304650810485,3150.0,18.0,18.0,0.1044190708620238,-2083.0,6.0,60.0,-3.0,6.0,2.0,0.0,0.0,119.0,0.0,0.0,6056.73,7200.117,36000.585,-2010.8,45000.0,3.0,2.0,0.0
0,0,1,0.0,90000.0,254700.0,15295.5,225000.0,0.011703,-10937.0,-1325.0,-3606.0,0.0,1.0,14.0,0.5059979305057544,0.7082255893687635,0.5352762504724826,0.0232,0.1667,0.2083,0.3333,1.0,1.0,-2340.0,1.0,1.0,1.0,1.0,0.0,1.0,0.1211483953552162,0.16995,0.0600530035335689,-1827.0,641.0,829531.3725,120051.0,0.625,0.75,0.1666666666666666,-232.0,-518.0,271.0,889.0,584.0,0.0,-694.0,360000.0,4611.51,1.0,1.2387305822929573,0.0284961454609672,15.0,0.2421457590804659,9.0,0.0,1.0,0.0,0.5,0.0,1.0,0.5,0.5,0.0,0.5,6927.165,1.2387305822929573,13500.0,13.0,15.0,0.0,-2340.0,9.0,18.0,-13.0,13.0,2.0,0.0,0.0,249.0,0.0,0.0,4561.74,9241.69090909091,101658.6,-1458.909090909091,45000.0,3.0,2.0,0.0
1,0,0,2.0,112500.0,270000.0,13261.5,270000.0,0.018209,-10087.0,-1290.0,-1258.0,0.0,4.0,6.0,0.1560309532903436,0.3016562469398212,0.5352762504724826,0.001,0.1667,0.2083,0.1667,0.0,0.0,-746.0,1.0,1.0,1.0,0.0,1.0,0.0,0.1278873797957767,0.11788,0.0491166666666666,-1827.0,641.0,829531.3725,120051.0,0.625,0.75,0.1666666666666666,-232.0,-518.0,271.0,889.0,584.0,0.0,-694.0,360000.0,4611.51,1.0,1.0,0.0,14.0,0.0,12.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,7086.2625,1.0,0.0,8.0,14.0,0.0,-746.0,12.0,18.0,-6.0,20.0,3.0,0.0,0.0,246.0,0.0,0.0,6019.83,18867.99375,377359.875,-409.5,112500.0,3.0,3.0,0.0
0,0,1,0.0,225000.0,829809.0,35289.0,670500.0,0.008575,-13017.0,-3489.0,-4923.0,0.0,1.0,11.0,0.5059979305057544,0.6011252623551661,0.6041125998015721,0.001,0.1667,0.2083,0.1667,2.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.2680341092417608,0.15684,0.0425266537239292,-1890.0,-64.0,1346359.5,251136.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,-232.0,-1429.0,-354.0,-354.0,-354.0,0.0,-752.0,1098859.5,0.0,0.9099181073703366,1.0264290104486786,0.0068980835601896,15.0,0.1042815951254011,12.0,0.0,0.8,0.25,0.25,0.5,0.75,0.2857142857142857,0.1111111111111111,0.0666666666666666,0.1818181818181818,10974.358928571428,1.0232990503919828,4698.0,11.0,15.0,0.0,-1490.0,12.0,18.0,-2.0,21.0,1.0,6.0,6.0,24.0,0.000181899455902,41.67000000000007,2143.035,2174.6475,4349.295,-800.4285714285714,45000.0,3.0,2.0,0.0
1,1,1,0.0,225000.0,1006920.0,37314.0,900000.0,0.016612,-12545.0,-860.0,-1201.0,0.0,2.0,11.0,0.3286706687689915,0.5904299016325364,0.6397075677637197,0.001,0.1667,0.2083,0.1667,1.0,1.0,-615.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0685532084495815,0.16584,0.0370575616732213,-507.0,863.0,2025000.0,0.0,0.0,1.0,0.0,-507.0,-507.0,863.0,863.0,863.0,0.0,-694.0,360000.0,4611.51,0.9099181073703366,1.0264290104486786,0.0068980835601896,15.0,0.1042815951254011,12.0,0.0,0.8,0.25,0.25,0.5,0.75,0.2857142857142857,0.1111111111111111,0.0666666666666666,0.1818181818181818,10974.358928571428,1.0232990503919828,4698.0,11.0,15.0,0.0,-1490.0,12.0,18.0,-3.0,21.0,2.0,0.0,0.0,246.0,0.0,0.0,1667.385,11305.755,270373.5,-800.4285714285714,45000.0,3.0,2.0,0.0
0,1,0,0.0,112500.0,1546020.0,42642.0,450000.0,0.04622,-20417.0,-2099.0,-2556.0,0.0,2.0,18.0,0.5059979305057544,0.4716972509767081,0.5352762504724826,0.001,0.1667,0.2083,0.1667,0.0,0.0,-575.0,0.0,1.0,0.0,1.0,1.0,0.0,0.102806484792085,0.37904,0.0275817906624752,-1827.0,641.0,829531.3725,120051.0,0.625,0.75,0.1666666666666666,-232.0,-518.0,271.0,889.0,584.0,0.0,-694.0,360000.0,4611.51,1.1111176436004468,1.1111176436004468,0.0068980835601896,17.0,0.1089148535997575,10.0,0.0,0.5,0.0,0.5,0.5,1.0,0.0,0.0,0.5,0.0,8505.18,1.1111176436004468,8505.0,16.0,16.0,0.1089148535997575,-683.0,10.0,18.0,-13.0,11.0,2.0,0.0,0.0,103.0,0.0,0.0,8505.18,9429.685,84867.16500000001,-542.4444444444445,45000.0,3.0,2.0,0.0
1,0,0,0.0,112500.0,263686.5,26077.5,238500.0,0.035792,-18614.0,-2653.0,-2002.0,0.0,2.0,16.0,0.7473738328358306,0.6355243859578759,0.7165702448010511,0.0,0.0417,0.0833,0.0417,0.0,0.0,-2976.0,1.0,0.0,1.0,1.0,1.0,1.0,0.1425271301171161,0.2318,0.0988958479103025,-942.0,-637.0,117445.5,0.0,1.0,1.0,0.0,-232.0,-518.0,271.0,889.0,584.0,0.0,-942.0,117445.5,4611.51,0.9099181073703366,1.0264290104486786,0.0068980835601896,9.0,0.1042815951254011,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3375.0,1.0232990503919828,4698.0,9.0,9.0,0.0,-2659.0,0.0,18.0,-3.0,7.0,2.0,13.0,43.0,222.0,0.0095753467753467,2250.0,53.37,1415.885625,158579.19,-1560.25,58500.0,3.0,3.0,1.0
1,0,1,0.0,90000.0,398016.0,26725.5,360000.0,0.008625,-10852.0,-1793.0,-3463.0,0.0,1.0,17.0,0.5059979305057544,0.7390750909492741,0.7583930617144343,0.001,0.1667,0.2083,0.1667,0.0,0.0,-22.0,1.0,2.0,1.0,1.0,0.0,0.0,0.1652230003685956,0.29695,0.0671467981186686,-1287.0,-182.0,171191.79,-506.025,0.5,0.25,0.75,-232.0,-1283.5,-547.0,-547.0,-547.0,0.0,-1234.0,171191.79,4611.51,0.8347234697805723,0.9099181073703366,0.0028271167611279,18.0,0.0,21.0,0.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,12695.8275,0.9099181073703366,0.0,17.0,18.0,0.0,-1579.0,21.0,18.0,-22.0,27.0,2.0,0.0,0.0,901.0,0.0,0.0,4744.755,18427.04653846153,479103.21,-1131.3461538461538,45000.0,3.0,2.0,0.0
0,0,1,0.0,90000.0,562491.0,23962.5,454500.0,0.00712,-11748.0,-588.0,-4387.0,1.0,2.0,9.0,0.5059979305057544,0.4989413073712361,0.7713615919194317,0.0,0.375,0.4167,0.375,1.0,1.0,-474.0,1.0,4.0,1.0,1.0,1.0,1.0,0.0500510725229826,0.26625,0.0426006816109057,-2402.0,-903.0,2032591.5,0.0,0.5,0.5,0.0,-232.0,-518.0,271.0,889.0,584.0,0.0,-995.0,26977.5,4611.51,0.8220529402093495,1.2501193317422434,0.0462442786265527,13.0,0.2179013502724842,6.0,0.25,0.5,0.25,0.0,1.0,0.5,0.25,0.25,0.25,0.0,16036.8075,1.0,4698.0,8.0,12.0,0.0,-474.0,6.0,6.0,-4.0,21.0,2.0,0.0,0.0,43.0,0.0,0.0,7961.175,17756.16230769231,230830.11,-483.84615384615387,0.0,3.0,0.0,0.0
1,1,1,1.0,180000.0,323194.5,25510.5,279000.0,0.01885,-18774.0,-1259.0,-2306.0,0.0,3.0,14.0,0.9079067349246516,0.7421166319521791,0.6246146584503397,0.0037,0.375,0.4167,0.375,0.0,0.0,-1824.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0670608288057952,0.141725,0.0789323456927639,-2353.0,883.0,3875380.38,835232.13,0.6153846153846154,0.5384615384615384,0.4615384615384615,-213.0,-1073.2,-954.0,883.0,-63.6,0.0,-600.0,360000.0,4611.51,1.0,1.0110041265474552,6.054540053620532e-05,19.0,0.0999977286922945,18.0,0.0,1.0,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.0,16258.7025,1.0110041265474552,11245.5,13.0,19.0,0.0999977286922945,-1824.0,18.0,18.0,-2.0,37.0,2.0,4.0,9.0,63.0,0.0392713745323777,19011.6,169.2,20777.8824,519447.06,-544.88,45000.0,3.0,2.0,0.0
1,0,1,1.0,49500.0,808650.0,26217.0,675000.0,0.010966,-13895.0,-3178.0,-4566.0,1.0,3.0,11.0,0.5059979305057544,0.3133337491421756,0.5567274263630174,0.0624,0.1667,0.2083,0.1667,4.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2287153652392947,0.1602,0.0324207011686143,-2425.0,1528.0,1184175.0,725611.5,0.6,0.8,0.2,-304.0,-384.0,778.0,1528.0,1153.0,0.0,-537.0,395100.0,4611.51,1.1253132832080202,1.148966736655984,0.0002797429300074,17.0,0.2035501025167662,10.0,0.5,1.0,0.0,0.5,0.0,1.0,1.0,0.5,0.5,0.0,3870.09,1.148966736655984,9360.0,8.0,17.0,0.1212796112573395,-2588.0,10.0,18.0,-17.0,17.0,2.0,0.0,0.0,162.0,0.0,0.0,2388.42,4906.95,73604.25,-1814.1333333333328,45000.0,3.0,2.0,0.0
1,0,1,2.0,72000.0,781920.0,25839.0,675000.0,0.008019,-12944.0,-3755.0,-4248.0,0.0,4.0,13.0,0.6789223973829538,0.4468411776512249,0.6092756673894402,0.001,0.1667,0.2083,0.1667,1.0,1.0,-2335.0,1.0,1.0,1.0,1.0,0.0,0.0,0.2900957972805933,0.358875,0.0330455801104972,-1431.0,-335.0,105750.0,0.0,1.0,1.0,0.0,-232.0,-518.0,271.0,889.0,584.0,0.0,-1431.0,105750.0,4611.51,0.9099181073703366,1.1166105208603263,0.0068980835601896,16.0,0.1137365767210278,28.0,0.5,0.3333333333333333,0.0,0.1666666666666666,0.8333333333333334,0.1666666666666666,0.8333333333333334,0.0,0.1666666666666666,0.6666666666666666,4388.2875,1.1166105208603263,2025.0,8.0,11.0,0.1137365767210278,-2916.0,6.0,18.0,-3.0,14.0,2.0,0.0,0.0,246.0,0.0143827519283132,288.765,0.63,4969.035,571439.025,-1360.1478260869565,126000.0,3.0,5.0,1.0
0,1,1,2.0,211500.0,254700.0,26874.0,225000.0,0.030755,-15960.0,-1962.0,-4467.0,0.0,4.0,16.0,0.6637168943022026,0.6218756164695088,0.6832688314232291,0.001,0.1667,0.2083,0.1667,3.0,3.0,-1021.0,1.0,1.0,1.0,0.0,1.0,0.0,0.1229323308270676,0.127063829787234,0.0488771466314399,-661.0,1165.0,4414500.0,424597.5,0.6,1.0,0.0,-385.0,-442.0,597.0,711.0,654.0,0.0,-464.0,360000.0,4611.51,0.904486334727554,0.904490291262136,7.827082948469478e-12,19.0,0.0,12.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.0,0.0,0.3333333333333333,9039.465,0.904490291262136,0.0,16.0,19.0,0.0,-1021.0,12.0,18.0,-17.0,27.0,1.0,5.0,20.0,259.0,0.1037874056018298,6605.235000000001,1286.325,7228.431,216852.93,-733.9666666666667,45000.0,3.0,2.0,0.0
1,0,0,1.0,58500.0,700830.0,22738.5,585000.0,0.0088659999999999,-16658.0,-831.0,-197.0,0.0,3.0,10.0,0.5059979305057544,0.7241571320447721,0.5867400085415683,0.001,0.1667,0.2083,0.1667,0.0,0.0,-2348.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0498859406891583,0.3886923076923076,0.0324451008090407,-960.0,51.0,152248.5,10044.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,-192.0,-192.0,51.0,51.0,51.0,0.0,-688.0,107248.5,4611.51,0.9266140056330792,1.0641944093271527,0.0094641837403121,13.0,0.1341410160230212,17.0,0.0,0.3333333333333333,0.0,0.1666666666666666,0.8333333333333334,0.8333333333333334,0.1666666666666666,0.0,0.1666666666666666,0.1666666666666666,16476.39,1.0641944093271527,4500.0,10.0,13.0,0.1341410160230212,-2348.0,17.0,18.0,-3.0,18.0,2.0,0.0,0.0,432.0,0.0,0.0,4273.515,41483.71125,663739.38,-863.1875,45000.0,3.0,2.0,0.0
0,1,1,0.0,225000.0,1170000.0,37872.0,1170000.0,0.022625,-16640.0,-2369.0,-169.0,0.0,2.0,14.0,0.4256629434991689,0.6365722494978974,0.5460231970049609,0.0,0.3333,0.375,0.3333,4.0,3.0,-1608.0,1.0,0.0,1.0,1.0,1.0,1.0,0.1423677884615384,0.16832,0.0323692307692307,-2245.0,641.0,1727460.0,171805.5,0.3333333333333333,0.3333333333333333,0.6666666666666666,-232.0,-518.0,35.0,889.0,584.0,0.0,-2242.0,804960.0,4611.51,0.9099181073703366,1.0264290104486786,0.0068980835601896,18.0,0.4074109341204956,18.0,0.0,1.0,0.0,0.25,0.5,0.5,0.25,0.25,0.25,0.0,23096.62125,1.0232990503919828,4698.0,11.0,18.0,0.0,-2023.0,18.0,18.0,-1.0,50.0,3.0,0.0,0.0,482.0,0.1982786711168301,20340.27,4.185,28498.11710526316,1624392.675,-873.2280701754386,0.0,3.0,0.0,0.0
0,1,0,1.0,135000.0,180000.0,9000.0,180000.0,0.0196889999999999,-17261.0,-785.0,-800.0,0.0,3.0,8.0,0.7926951082897602,0.6773701522182134,0.3996756156233169,0.0,0.375,0.4167,0.375,0.0,0.0,-3247.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0454782457563293,0.02,0.05,-1982.0,641.0,829531.3725,21315.51,0.375,0.5,0.5,-128.0,-1021.4,130.0,889.0,584.0,0.0,-1395.0,360000.0,4611.51,1.0,1.0,0.0068980835601896,10.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,21971.115,1.0,0.0,10.0,10.0,0.0,-449.0,4.0,18.0,-10.0,6.0,1.0,9.0,9.0,78.0,0.1999457300846042,21968.730000000003,2.385,17576.631,87883.155,-387.8,45000.0,3.0,2.0,0.0
